20120130_160000_000000,tradefeed,mktid,1,OID,49.628,11500,1,TID,0,B2_HK
20120130_160000_000000,tradefeed,mktid,700,OID,36.469000000000001,17900,1,TID,0,B2_HK
20120131_160000_000000,tradefeed,mktid,2628,OID,21.609000000000002,18000,1,TID,0,B2_HK
20120131_160000_000000,tradefeed,mktid,700,OID,37.517000000000003,17900,2,TID,0,B2_HK
20120201_160000_000000,tradefeed,mktid,2628,OID,21.372,23000,2,TID,0,B2_HK
20120201_160000_000000,tradefeed,mktid,388,OID,120.872,7100,1,TID,0,B2_HK
20120201_160000_000000,tradefeed,mktid,1,OID,50.406999999999996,11500,2,TID,0,B2_HK
20120202_160000_000000,tradefeed,mktid,388,OID,123.121,100,2,TID,0,B2_HK
20120202_160000_000000,tradefeed,mktid,2318,OID,30.678999999999998,18000,1,TID,0,B2_HK
20120202_160000_000000,tradefeed,mktid,700,OID,37.061999999999998,18400,1,TID,0,B2_HK
20120203_160000_000000,tradefeed,mktid,388,OID,123.211,7000,2,TID,0,B2_HK
20120203_160000_000000,tradefeed,mktid,1,OID,51.039999999999999,11500,1,TID,0,B2_HK
20120203_160000_000000,tradefeed,mktid,2318,OID,31.132999999999999,18000,2,TID,0,B2_HK
20120203_160000_000000,tradefeed,mktid,700,OID,36.765999999999998,18400,2,TID,0,B2_HK
20120206_160000_000000,tradefeed,mktid,388,OID,123.84,7500,1,TID,0,B2_HK
20120206_160000_000000,tradefeed,mktid,1,OID,50.649999999999999,11500,2,TID,0,B2_HK
20120206_160000_000000,tradefeed,mktid,700,OID,36.746000000000002,21500,1,TID,0,B2_HK
20120207_160000_000000,tradefeed,mktid,388,OID,122.13200000000001,7500,2,TID,0,B2_HK
20120207_160000_000000,tradefeed,mktid,941,OID,67.122,13500,1,TID,0,B2_HK
20120207_160000_000000,tradefeed,mktid,1211,OID,25.864000000000001,21500,1,TID,0,B2_HK
20120207_160000_000000,tradefeed,mktid,700,OID,36.311,21500,2,TID,0,B2_HK
20120208_160000_000000,tradefeed,mktid,941,OID,67.939999999999998,13500,2,TID,0,B2_HK
20120208_160000_000000,tradefeed,mktid,1211,OID,28.309999999999999,2000,2,TID,0,B2_HK
20120208_160000_000000,tradefeed,mktid,2328,OID,9.4670000000000005,68000,1,TID,0,B2_HK
20120208_160000_000000,tradefeed,mktid,700,OID,36.784999999999997,21700,1,TID,0,B2_HK
20120209_160000_000000,tradefeed,mktid,388,OID,129.596,7200,1,TID,0,B2_HK
20120209_160000_000000,tradefeed,mktid,1211,OID,27.212,19500,2,TID,0,B2_HK
20120209_160000_000000,tradefeed,mktid,2328,OID,9.5670000000000002,68000,2,TID,0,B2_HK
20120209_160000_000000,tradefeed,mktid,700,OID,37.497,21700,2,TID,0,B2_HK
20120210_160000_000000,tradefeed,mktid,388,OID,127.258,7200,2,TID,0,B2_HK
20120210_160000_000000,tradefeed,mktid,291,OID,13.675000000000001,68000,1,TID,0,B2_HK
20120213_160000_000000,tradefeed,mktid,1,OID,51.43,16000,1,TID,0,B2_HK
20120213_160000_000000,tradefeed,mktid,2318,OID,31.155999999999999,21000,1,TID,0,B2_HK
20120213_160000_000000,tradefeed,mktid,291,OID,13.725,68000,2,TID,0,B2_HK
20120213_160000_000000,tradefeed,mktid,700,OID,37.101999999999997,21700,1,TID,0,B2_HK
20120214_160000_000000,tradefeed,mktid,2628,OID,21.088999999999999,22000,1,TID,0,B2_HK
20120214_160000_000000,tradefeed,mktid,1,OID,53.134,500,2,TID,0,B2_HK
20120214_160000_000000,tradefeed,mktid,2318,OID,31.251999999999999,21000,2,TID,0,B2_HK
20120214_160000_000000,tradefeed,mktid,700,OID,36.825000000000003,21700,2,TID,0,B2_HK
20120215_160000_000000,tradefeed,mktid,2628,OID,21.844999999999999,1000,2,TID,0,B2_HK
20120215_160000_000000,tradefeed,mktid,1,OID,54.643999999999998,2500,2,TID,0,B2_HK
20120215_160000_000000,tradefeed,mktid,700,OID,38.308,22100,1,TID,0,B2_HK
20120216_160000_000000,tradefeed,mktid,2628,OID,21.561,21000,2,TID,0,B2_HK
20120216_160000_000000,tradefeed,mktid,1,OID,54.497999999999998,13000,2,TID,0,B2_HK
20120216_160000_000000,tradefeed,mktid,700,OID,39.435000000000002,22100,2,TID,0,B2_HK
20120217_160000_000000,tradefeed,mktid,2628,OID,22.318000000000001,21000,1,TID,0,B2_HK
20120217_160000_000000,tradefeed,mktid,1,OID,55.374000000000002,16500,1,TID,0,B2_HK
20120220_160000_000000,tradefeed,mktid,2628,OID,22.553999999999998,21000,2,TID,0,B2_HK
20120220_160000_000000,tradefeed,mktid,1,OID,55.472000000000001,16500,2,TID,0,B2_HK
20120220_160000_000000,tradefeed,mktid,2318,OID,31.896999999999998,7500,1,TID,0,B2_HK
20120221_160000_000000,tradefeed,mktid,941,OID,70.135999999999996,13000,1,TID,0,B2_HK
20120221_160000_000000,tradefeed,mktid,2318,OID,32.088000000000001,7500,2,TID,0,B2_HK
20120221_160000_000000,tradefeed,mktid,291,OID,14.268000000000001,64000,1,TID,0,B2_HK
20120222_160000_000000,tradefeed,mktid,2628,OID,22.98,21000,1,TID,0,B2_HK
20120222_160000_000000,tradefeed,mktid,941,OID,70.308000000000007,13000,2,TID,0,B2_HK
20120222_160000_000000,tradefeed,mktid,1211,OID,25.763999999999999,21000,1,TID,0,B2_HK
20120222_160000_000000,tradefeed,mktid,291,OID,14.391,64000,2,TID,0,B2_HK
20120222_160000_000000,tradefeed,mktid,700,OID,39,22600,1,TID,0,B2_HK
20120223_160000_000000,tradefeed,mktid,2628,OID,23.027000000000001,21000,2,TID,0,B2_HK
20120223_160000_000000,tradefeed,mktid,1211,OID,24.664999999999999,21000,2,TID,0,B2_HK
20120223_160000_000000,tradefeed,mktid,700,OID,39.533999999999999,22600,2,TID,0,B2_HK
20120224_160000_000000,tradefeed,mktid,388,OID,129.95599999999999,3300,1,TID,0,B2_HK
20120224_160000_000000,tradefeed,mktid,2328,OID,9.0999999999999996,78000,1,TID,0,B2_HK
20120227_160000_000000,tradefeed,mktid,388,OID,128.06700000000001,3300,2,TID,0,B2_HK
20120227_160000_000000,tradefeed,mktid,1211,OID,25.364000000000001,21500,1,TID,0,B2_HK
20120227_160000_000000,tradefeed,mktid,2318,OID,31.539000000000001,23500,1,TID,0,B2_HK
20120227_160000_000000,tradefeed,mktid,2328,OID,8.8000000000000007,78000,2,TID,0,B2_HK
20120228_160000_000000,tradefeed,mktid,1211,OID,24.864999999999998,21500,2,TID,0,B2_HK
20120228_160000_000000,tradefeed,mktid,1,OID,54.838999999999999,17000,1,TID,0,B2_HK
20120228_160000_000000,tradefeed,mktid,2318,OID,31.945,500,2,TID,0,B2_HK
20120228_160000_000000,tradefeed,mktid,700,OID,39.712000000000003,22400,1,TID,0,B2_HK
20120229_160000_000000,tradefeed,mktid,1,OID,55.228000000000002,11500,2,TID,0,B2_HK
20120229_160000_000000,tradefeed,mktid,2318,OID,32.423000000000002,500,2,TID,0,B2_HK
20120229_160000_000000,tradefeed,mktid,700,OID,39.950000000000003,22400,2,TID,0,B2_HK
20120301_160000_000000,tradefeed,mktid,1,OID,54.253999999999998,5500,2,TID,0,B2_HK
20120301_160000_000000,tradefeed,mktid,2318,OID,31.419,22500,2,TID,0,B2_HK
20120301_160000_000000,tradefeed,mktid,2328,OID,9.1669999999999998,70000,1,TID,0,B2_HK
20120302_160000_000000,tradefeed,mktid,388,OID,128.697,3300,1,TID,0,B2_HK
20120302_160000_000000,tradefeed,mktid,2328,OID,9.484,8000,1,TID,0,B2_HK
20120302_160000_000000,tradefeed,mktid,700,OID,39.554000000000002,22400,1,TID,0,B2_HK
20120305_160000_000000,tradefeed,mktid,388,OID,127.078,3300,2,TID,0,B2_HK
20120305_160000_000000,tradefeed,mktid,941,OID,69.662000000000006,2500,1,TID,0,B2_HK
20120305_160000_000000,tradefeed,mktid,2328,OID,9.1500000000000004,78000,2,TID,0,B2_HK
20120305_160000_000000,tradefeed,mktid,700,OID,39.158999999999999,22400,2,TID,0,B2_HK
20120306_160000_000000,tradefeed,mktid,941,OID,69.489999999999995,10500,1,TID,0,B2_HK
20120306_160000_000000,tradefeed,mktid,2318,OID,29.532,24500,1,TID,0,B2_HK
20120306_160000_000000,tradefeed,mktid,291,OID,14.194000000000001,66000,1,TID,0,B2_HK
20120307_160000_000000,tradefeed,mktid,941,OID,68.629000000000005,500,1,TID,0,B2_HK
20120307_160000_000000,tradefeed,mktid,2318,OID,28.337,1000,1,TID,0,B2_HK
20120308_160000_000000,tradefeed,mktid,941,OID,69.704999999999998,13500,2,TID,0,B2_HK
20120308_160000_000000,tradefeed,mktid,2318,OID,29.795000000000002,1500,2,TID,0,B2_HK
20120308_160000_000000,tradefeed,mktid,700,OID,39.039999999999999,23000,1,TID,0,B2_HK
20120309_160000_000000,tradefeed,mktid,388,OID,123.39100000000001,6500,1,TID,0,B2_HK
20120309_160000_000000,tradefeed,mktid,2318,OID,29.962,24000,2,TID,0,B2_HK
20120309_160000_000000,tradefeed,mktid,2328,OID,8.75,76000,1,TID,0,B2_HK
20120309_160000_000000,tradefeed,mktid,291,OID,14.539,66000,2,TID,0,B2_HK
20120309_160000_000000,tradefeed,mktid,700,OID,39.317,23000,2,TID,0,B2_HK
20120312_160000_000000,tradefeed,mktid,388,OID,123.571,6500,2,TID,0,B2_HK
20120312_160000_000000,tradefeed,mktid,1,OID,52.792999999999999,17500,1,TID,0,B2_HK
20120312_160000_000000,tradefeed,mktid,2328,OID,8.5169999999999995,76000,2,TID,0,B2_HK
20120313_160000_000000,tradefeed,mktid,2628,OID,20.001000000000001,4000,1,TID,0,B2_HK
20120313_160000_000000,tradefeed,mktid,1,OID,53.912999999999997,500,2,TID,0,B2_HK
20120313_160000_000000,tradefeed,mktid,700,OID,39.633000000000003,23600,1,TID,0,B2_HK
20120314_160000_000000,tradefeed,mktid,2628,OID,20.047999999999998,4000,2,TID,0,B2_HK
20120314_160000_000000,tradefeed,mktid,941,OID,72.504000000000005,11000,1,TID,0,B2_HK
20120314_160000_000000,tradefeed,mktid,1211,OID,22.518000000000001,23000,1,TID,0,B2_HK
20120314_160000_000000,tradefeed,mktid,1,OID,53.670000000000002,17000,2,TID,0,B2_HK
20120314_160000_000000,tradefeed,mktid,700,OID,39.673000000000002,23600,2,TID,0,B2_HK
20120315_160000_000000,tradefeed,mktid,941,OID,72.891999999999996,1500,1,TID,0,B2_HK
20120315_160000_000000,tradefeed,mktid,1211,OID,22.119,23000,2,TID,0,B2_HK
20120315_160000_000000,tradefeed,mktid,2318,OID,30.271999999999998,25000,1,TID,0,B2_HK
20120316_160000_000000,tradefeed,mktid,388,OID,126.35899999999999,7400,1,TID,0,B2_HK
20120316_160000_000000,tradefeed,mktid,941,OID,72.117000000000004,500,1,TID,0,B2_HK
20120316_160000_000000,tradefeed,mktid,2318,OID,29.722999999999999,1000,1,TID,0,B2_HK
20120319_160000_000000,tradefeed,mktid,388,OID,124.02,7400,2,TID,0,B2_HK
20120319_160000_000000,tradefeed,mktid,2318,OID,29.053999999999998,500,1,TID,0,B2_HK
20120319_160000_000000,tradefeed,mktid,291,OID,14.638,64000,1,TID,0,B2_HK
20120320_160000_000000,tradefeed,mktid,2318,OID,28.863,500,1,TID,0,B2_HK
20120320_160000_000000,tradefeed,mktid,291,OID,14.688000000000001,2000,2,TID,0,B2_HK
20120321_160000_000000,tradefeed,mktid,941,OID,71.599999999999994,13000,2,TID,0,B2_HK
20120321_160000_000000,tradefeed,mktid,2318,OID,28.719000000000001,500,1,TID,0,B2_HK
20120321_160000_000000,tradefeed,mktid,291,OID,14.539,2000,1,TID,0,B2_HK
20120321_160000_000000,tradefeed,mktid,700,OID,42.877000000000002,3800,1,TID,0,B2_HK
20120322_160000_000000,tradefeed,mktid,2318,OID,28.527999999999999,500,1,TID,0,B2_HK
20120322_160000_000000,tradefeed,mktid,291,OID,13.972,2000,1,TID,0,B2_HK
20120322_160000_000000,tradefeed,mktid,700,OID,44.182000000000002,14700,1,TID,0,B2_HK
20120323_160000_000000,tradefeed,mktid,291,OID,13.552,66000,2,TID,0,B2_HK
20120323_160000_000000,tradefeed,mktid,700,OID,43.905000000000001,18500,2,TID,0,B2_HK
20120326_160000_000000,tradefeed,mktid,1,OID,50.503999999999998,18500,1,TID,0,B2_HK
20120327_160000_000000,tradefeed,mktid,1,OID,51.576000000000001,500,2,TID,0,B2_HK
20120327_160000_000000,tradefeed,mktid,2318,OID,28.934000000000001,11500,2,TID,0,B2_HK
20120327_160000_000000,tradefeed,mktid,700,OID,43.866,18500,1,TID,0,B2_HK
20120328_160000_000000,tradefeed,mktid,1,OID,50.893999999999998,18000,2,TID,0,B2_HK
20120328_160000_000000,tradefeed,mktid,2318,OID,28.742999999999999,16500,2,TID,0,B2_HK
20120328_160000_000000,tradefeed,mktid,700,OID,43.628,18500,2,TID,0,B2_HK
20120329_160000_000000,tradefeed,mktid,700,OID,42.718000000000004,6300,1,TID,0,B2_HK
20120330_160000_000000,tradefeed,mktid,1211,OID,21.670000000000002,23000,1,TID,0,B2_HK
20120330_160000_000000,tradefeed,mktid,700,OID,42.837000000000003,10200,1,TID,0,B2_HK
20120402_160000_000000,tradefeed,mktid,1211,OID,21.170000000000002,23000,2,TID,0,B2_HK
20120402_160000_000000,tradefeed,mktid,1,OID,49.530000000000001,18500,1,TID,0,B2_HK
20120402_160000_000000,tradefeed,mktid,700,OID,42.837000000000003,2400,1,TID,0,B2_HK
20120403_160000_000000,tradefeed,mktid,2318,OID,28.552,17500,1,TID,0,B2_HK
20120403_160000_000000,tradefeed,mktid,700,OID,44.063000000000002,5600,2,TID,0,B2_HK
20120405_160000_000000,tradefeed,mktid,1,OID,49.628,18500,2,TID,0,B2_HK
20120405_160000_000000,tradefeed,mktid,2318,OID,28.766999999999999,17500,2,TID,0,B2_HK
20120405_160000_000000,tradefeed,mktid,2319,OID,11.116,29000,1,TID,0,B2_HK
20120405_160000_000000,tradefeed,mktid,700,OID,44.063000000000002,13300,2,TID,0,B2_HK
20120410_160000_000000,tradefeed,mktid,2319,OID,11.116,29000,2,TID,0,B2_HK
20120411_160000_000000,tradefeed,mktid,2319,OID,11.212999999999999,71000,1,TID,0,B2_HK
20120411_160000_000000,tradefeed,mktid,700,OID,43.390999999999998,18000,1,TID,0,B2_HK
20120412_160000_000000,tradefeed,mktid,1211,OID,21.420000000000002,23500,1,TID,0,B2_HK
20120412_160000_000000,tradefeed,mktid,2318,OID,28.433,29000,1,TID,0,B2_HK
20120412_160000_000000,tradefeed,mktid,2319,OID,11.212999999999999,71000,2,TID,0,B2_HK
20120412_160000_000000,tradefeed,mktid,700,OID,44.024000000000001,400,2,TID,0,B2_HK
20120413_160000_000000,tradefeed,mktid,1211,OID,22.119,500,2,TID,0,B2_HK
20120413_160000_000000,tradefeed,mktid,2318,OID,29.651,12500,2,TID,0,B2_HK
20120413_160000_000000,tradefeed,mktid,700,OID,44.735999999999997,17600,2,TID,0,B2_HK
20120416_160000_000000,tradefeed,mktid,1211,OID,22.068999999999999,23000,2,TID,0,B2_HK
20120416_160000_000000,tradefeed,mktid,2318,OID,29.556000000000001,16500,2,TID,0,B2_HK
20120417_160000_000000,tradefeed,mktid,2318,OID,29.388000000000002,26500,1,TID,0,B2_HK
20120418_160000_000000,tradefeed,mktid,1211,OID,22.768000000000001,22500,1,TID,0,B2_HK
20120418_160000_000000,tradefeed,mktid,2318,OID,29.771000000000001,500,2,TID,0,B2_HK
20120418_160000_000000,tradefeed,mktid,700,OID,46.832000000000001,10000,1,TID,0,B2_HK
20120419_160000_000000,tradefeed,mktid,1211,OID,21.768999999999998,22500,2,TID,0,B2_HK
20120419_160000_000000,tradefeed,mktid,2318,OID,30.655000000000001,1000,2,TID,0,B2_HK
20120419_160000_000000,tradefeed,mktid,700,OID,46.911000000000001,10000,2,TID,0,B2_HK
20120420_160000_000000,tradefeed,mktid,2318,OID,30.582999999999998,16500,2,TID,0,B2_HK
20120423_160000_000000,tradefeed,mktid,2318,OID,29.579999999999998,8500,2,TID,0,B2_HK
20120423_160000_000000,tradefeed,mktid,291,OID,13.675000000000001,40000,1,TID,0,B2_HK
20120423_160000_000000,tradefeed,mktid,700,OID,46.792999999999999,17200,1,TID,0,B2_HK
20120424_160000_000000,tradefeed,mktid,941,OID,73.450999999999993,12500,1,TID,0,B2_HK
20120424_160000_000000,tradefeed,mktid,2318,OID,29.771000000000001,26500,1,TID,0,B2_HK
20120424_160000_000000,tradefeed,mktid,2319,OID,11.260999999999999,69000,1,TID,0,B2_HK
20120424_160000_000000,tradefeed,mktid,291,OID,13.577,40000,2,TID,0,B2_HK
20120424_160000_000000,tradefeed,mktid,700,OID,47.228000000000002,17200,2,TID,0,B2_HK
20120425_160000_000000,tradefeed,mktid,2318,OID,29.722999999999999,500,1,TID,0,B2_HK
20120425_160000_000000,tradefeed,mktid,2319,OID,11.478999999999999,1000,2,TID,0,B2_HK
20120426_160000_000000,tradefeed,mktid,1,OID,49.530000000000001,18500,1,TID,0,B2_HK
20120426_160000_000000,tradefeed,mktid,2318,OID,30.463999999999999,500,2,TID,0,B2_HK
20120426_160000_000000,tradefeed,mktid,2319,OID,11.526999999999999,68000,2,TID,0,B2_HK
20120427_160000_000000,tradefeed,mktid,1,OID,49.774000000000001,18500,2,TID,0,B2_HK
20120427_160000_000000,tradefeed,mktid,2318,OID,30.486999999999998,17500,2,TID,0,B2_HK
20120427_160000_000000,tradefeed,mktid,2319,OID,11.6,66000,1,TID,0,B2_HK
20120430_160000_000000,tradefeed,mktid,941,OID,74.010999999999996,12500,2,TID,0,B2_HK
20120430_160000_000000,tradefeed,mktid,1,OID,50.261000000000003,18500,1,TID,0,B2_HK
20120430_160000_000000,tradefeed,mktid,2318,OID,31.013000000000002,17000,1,TID,0,B2_HK
20120430_160000_000000,tradefeed,mktid,2319,OID,11.6,66000,2,TID,0,B2_HK
20120430_160000_000000,tradefeed,mktid,700,OID,48.216000000000001,7600,1,TID,0,B2_HK
20120502_160000_000000,tradefeed,mktid,1,OID,51.137,500,2,TID,0,B2_HK
20120502_160000_000000,tradefeed,mktid,700,OID,48.177,7600,2,TID,0,B2_HK
20120503_160000_000000,tradefeed,mktid,1,OID,50.942999999999998,18000,2,TID,0,B2_HK
20120503_160000_000000,tradefeed,mktid,2318,OID,32.088000000000001,17500,2,TID,0,B2_HK
20120504_160000_000000,tradefeed,mktid,2318,OID,31.515000000000001,8500,2,TID,0,B2_HK
20120504_160000_000000,tradefeed,mktid,2319,OID,11.526999999999999,66000,1,TID,0,B2_HK
20120507_160000_000000,tradefeed,mktid,2319,OID,11.526999999999999,66000,2,TID,0,B2_HK
20120507_160000_000000,tradefeed,mktid,700,OID,45.645000000000003,1100,1,TID,0,B2_HK
20120508_160000_000000,tradefeed,mktid,2318,OID,30.440000000000001,27000,1,TID,0,B2_HK
20120508_160000_000000,tradefeed,mktid,2319,OID,11.576000000000001,67000,1,TID,0,B2_HK
20120508_160000_000000,tradefeed,mktid,700,OID,45.725000000000001,15100,1,TID,0,B2_HK
20120509_160000_000000,tradefeed,mktid,2318,OID,29.626999999999999,27000,2,TID,0,B2_HK
20120509_160000_000000,tradefeed,mktid,2319,OID,11.430999999999999,67000,2,TID,0,B2_HK
20120509_160000_000000,tradefeed,mktid,291,OID,13.922000000000001,66000,1,TID,0,B2_HK
20120509_160000_000000,tradefeed,mktid,700,OID,44.459000000000003,16200,2,TID,0,B2_HK
20120510_160000_000000,tradefeed,mktid,2318,OID,29.484000000000002,28000,1,TID,0,B2_HK
20120510_160000_000000,tradefeed,mktid,291,OID,14.218999999999999,66000,2,TID,0,B2_HK
20120510_160000_000000,tradefeed,mktid,700,OID,44.142000000000003,16500,1,TID,0,B2_HK
20120511_160000_000000,tradefeed,mktid,2318,OID,28.766999999999999,26500,2,TID,0,B2_HK
20120511_160000_000000,tradefeed,mktid,700,OID,44.220999999999997,100,2,TID,0,B2_HK
20120514_160000_000000,tradefeed,mktid,2318,OID,28.193999999999999,1500,2,TID,0,B2_HK
20120514_160000_000000,tradefeed,mktid,2319,OID,11.260999999999999,69000,1,TID,0,B2_HK
20120514_160000_000000,tradefeed,mktid,700,OID,44.537999999999997,16400,2,TID,0,B2_HK
20120515_160000_000000,tradefeed,mktid,2319,OID,11.286,69000,2,TID,0,B2_HK
20120516_160000_000000,tradefeed,mktid,941,OID,72.718999999999994,7500,1,TID,0,B2_HK
20120517_160000_000000,tradefeed,mktid,941,OID,72.546999999999997,5000,1,TID,0,B2_HK
20120518_160000_000000,tradefeed,mktid,941,OID,71.557000000000002,500,1,TID,0,B2_HK
20120521_160000_000000,tradefeed,mktid,941,OID,72.257999999999996,13000,2,TID,0,B2_HK
20120522_160000_000000,tradefeed,mktid,2319,OID,10.778,69000,1,TID,0,B2_HK
20120522_160000_000000,tradefeed,mktid,700,OID,41.789999999999999,17400,1,TID,0,B2_HK
20120523_160000_000000,tradefeed,mktid,2319,OID,10.488,69000,2,TID,0,B2_HK
20120523_160000_000000,tradefeed,mktid,700,OID,41.670999999999999,100,1,TID,0,B2_HK
20120524_160000_000000,tradefeed,mktid,700,OID,42.543999999999997,700,2,TID,0,B2_HK
20120525_160000_000000,tradefeed,mktid,700,OID,43.060000000000002,16800,2,TID,0,B2_HK
20120529_160000_000000,tradefeed,mktid,700,OID,42.822000000000003,14500,1,TID,0,B2_HK
20120530_160000_000000,tradefeed,mktid,700,OID,42.741999999999997,2200,1,TID,0,B2_HK
20120531_160000_000000,tradefeed,mktid,700,OID,42.344999999999999,16700,2,TID,0,B2_HK
20120601_160000_000000,tradefeed,mktid,700,OID,42.463999999999999,17000,1,TID,0,B2_HK
20120604_160000_000000,tradefeed,mktid,700,OID,41.393000000000001,17000,2,TID,0,B2_HK
20120605_160000_000000,tradefeed,mktid,700,OID,41.353000000000002,17300,1,TID,0,B2_HK
20120606_160000_000000,tradefeed,mktid,700,OID,42.901000000000003,17300,2,TID,0,B2_HK
20120611_160000_000000,tradefeed,mktid,700,OID,45.917000000000002,9200,1,TID,0,B2_HK
20120612_160000_000000,tradefeed,mktid,700,OID,44.805999999999997,9200,2,TID,0,B2_HK
20120613_160000_000000,tradefeed,mktid,700,OID,45.043999999999997,15600,1,TID,0,B2_HK
20120614_160000_000000,tradefeed,mktid,700,OID,44.646999999999998,15600,2,TID,0,B2_HK
20120615_160000_000000,tradefeed,mktid,700,OID,45.679000000000002,15400,1,TID,0,B2_HK
20120618_160000_000000,tradefeed,mktid,2318,OID,29.603000000000002,6500,1,TID,0,B2_HK
20120618_160000_000000,tradefeed,mktid,700,OID,46.670999999999999,15400,2,TID,0,B2_HK
20120619_160000_000000,tradefeed,mktid,2318,OID,29.603000000000002,6500,2,TID,0,B2_HK
20120620_160000_000000,tradefeed,mktid,2318,OID,29.841999999999999,6500,1,TID,0,B2_HK
20120621_160000_000000,tradefeed,mktid,2318,OID,28.911000000000001,6500,2,TID,0,B2_HK
20120622_160000_000000,tradefeed,mktid,700,OID,44.210999999999999,15600,1,TID,0,B2_HK
20120626_160000_000000,tradefeed,mktid,700,OID,43.377000000000002,15600,2,TID,0,B2_HK
20120627_160000_000000,tradefeed,mktid,700,OID,44.765999999999998,15500,1,TID,0,B2_HK
20120628_160000_000000,tradefeed,mktid,700,OID,43.496000000000002,15500,2,TID,0,B2_HK
20120629_160000_000000,tradefeed,mktid,700,OID,44.845999999999997,15100,1,TID,0,B2_HK
20120703_160000_000000,tradefeed,mktid,2318,OID,29.795000000000002,10000,1,TID,0,B2_HK
20120703_160000_000000,tradefeed,mktid,700,OID,46.036000000000001,8300,2,TID,0,B2_HK
20120704_160000_000000,tradefeed,mktid,2318,OID,29.556999999999999,10000,2,TID,0,B2_HK
20120704_160000_000000,tradefeed,mktid,700,OID,46.393000000000001,6800,2,TID,0,B2_HK
20120705_160000_000000,tradefeed,mktid,941,OID,75.468000000000004,12000,1,TID,0,B2_HK
20120705_160000_000000,tradefeed,mktid,1,OID,49.948999999999998,11000,1,TID,0,B2_HK
20120705_160000_000000,tradefeed,mktid,2318,OID,29.940999999999999,6500,1,TID,0,B2_HK
20120706_160000_000000,tradefeed,mktid,1,OID,49.823999999999998,11000,2,TID,0,B2_HK
20120706_160000_000000,tradefeed,mktid,2318,OID,30.396999999999998,7500,1,TID,0,B2_HK
20120709_160000_000000,tradefeed,mktid,941,OID,74.852999999999994,500,1,TID,0,B2_HK
20120709_160000_000000,tradefeed,mktid,2318,OID,29.652999999999999,14000,2,TID,0,B2_HK
20120710_160000_000000,tradefeed,mktid,941,OID,75.599999999999994,12500,2,TID,0,B2_HK
20120710_160000_000000,tradefeed,mktid,2318,OID,29.364999999999998,3000,1,TID,0,B2_HK
20120710_160000_000000,tradefeed,mktid,700,OID,45.719000000000001,14900,1,TID,0,B2_HK
